1.92	1.89033	0.999246	0.590698	2.08409	1.1239	0.572496	-0.250968	-0.000141084	0.0163392	-0.00141396	0.00172726	-0.00136478	4.76809	1.02862	0.0931203	1.0269	0.139113
1.94	1.90729	1.01062	0.592188	2.10129	1.13501	0.575306	-0.250873	0.000871241	0.0153918	-0.00127016	0.0026286	-0.0013104	4.76333	1.0212	0.0745295	1.02079	0.141886
1.96	1.92412	1.02194	0.593337	2.11835	1.14611	0.578172	-0.250801	0.00187516	0.0140165	-0.00113316	0.00346809	-0.00125975	4.75725	1.01406	0.0574363	1.01463	0.144716
1.98	1.94082	1.03321	0.594177	2.13528	1.15719	0.581095	-0.250746	0.00286317	0.012242	-0.00100303	0.0042409	-0.00121272	4.74996	1.00725	0.0419855	1.00843	0.147608
2	1.9574	1.04441	0.594744	2.15207	1.16825	0.584076	-0.250698	0.00382745	0.0101002	-0.000878111	0.00494265	-0.00116902	4.74157	1.00079	0.0283515	1.00219	0.150561
2.02	1.97388	1.05556	0.59507	2.16872	1.1793	0.587118	-0.250651	0.00476176	0.00762594	-0.000759944	0.00557373	-0.00112856	4.7322	0.994688	0.0163298	0.995909	0.153578
2.04	1.99026	1.06664	0.595196	2.18523	1.19032	0.59022	-0.250597	0.00566012	0.00485015	-0.000646368	0.00612954	-0.00109138	4.72195	0.988939	0.00630458	0.989589	0.156662
2.06	2.00655	1.07767	0.595157	2.20161	1.20133	0.593385	-0.250527	0.00651789	0.00181162	-0.0005382	0.00661202	-0.00105708	4.71095	0.983513	-0.00198135	0.98323	0.159813
2.08	2.02275	1.08864	0.593604	2.21784	1.21231	0.596613	-0.250435	0.0073306	-0.00145638	-0.000435337	0.00700499	-0.00102566	4.6947	0.978465	-0.0776469	0.976833	0.163034
2.1	2.0389	1.09954	0.593427	2.23393	1.22328	0.599906	-0.250312	0.00809455	-0.00630277	-0.000353366	0.00718259	-0.000997144	4.68282	0.974184	-0.00885738	0.970399	0.166328
2.12	2.05498	1.11038	0.593198	2.24988	1.23423	0.603267	-0.250144	0.00878	-0.00984007	-0.000258222	0.00742884	-0.000971337	4.67055	0.969393	-0.0114152	0.963928	0.169696
2.14	2.07097	1.12117	0.592956	2.26568	1.24516	0.606695	-0.24994	0.0094133	-0.0134966	-0.000167131	0.0076092	-0.000948077	4.658	0.964698	-0.0121014	0.957421	0.173141
2.16	2.0869	1.1319	0.592733	2.28134	1.25606	0.610193	-0.249698	0.00999314	-0.0172365	-8.04365e-05	0.00772624	-0.000927448	4.64527	0.960045	-0.0111827	0.95088	0.176665
2.18	2.10275	1.14257	0.592557	2.29685	1.26695	0.613762	-0.249415	0.0105187	-0.0210294	2.48849e-06	0.00778247	-0.000909165	4.63246	0.955375	-0.00877048	0.944304	0.18027
2.2	2.11852	1.15319	0.59246	2.31222	1.27782	0.617404	-0.249094	0.01099	-0.0248469	8.14199e-05	0.00778299	-0.000893062	4.61965	0.950632	-0.00487906	0.937696	0.183959
2.22	2.13421	1.16375	0.592466	2.32743	1.28866	0.621121	-0.248734	0.0114078	-0.0286613	0.000156745	0.007731	-0.000879101	4.60693	0.945767	0.000333294	0.931055	0.187735
2.24	2.14982	1.17426	0.592602	2.3425	1.29949	0.624914	-0.248338	0.0117729	-0.0324479	0.00022839	0.00763176	-0.0008673	4.59436	0.940734	0.00680594	0.924382	0.191601
2.26	2.16534	1.18471	0.592891	2.35742	1.3103	0.628785	-0.247909	0.0120866	-0.0361831	0.000296667	0.00748939	-0.000857193	4.58203	0.935497	0.0144096	0.91768	0.195558
2.28	2.18076	1.1951	0.593351	2.37219	1.32108	0.632737	-0.24745	0.0123518	-0.0398464	0.000361398	0.0073086	-0.000848915	4.56998	0.93003	0.0230038	0.910948	0.199611
2.3	2.19609	1.20544	0.594	2.3868	1.33184	0.63677	-0.246967	0.0125706	-0.0434198	0.000422969	0.00709476	-0.00084215	4.55828	0.924311	0.0324849	0.904187	0.203762
2.32	2.21131	1.21572	0.594855	2.40127	1.34259	0.640888	-0.246464	0.0127464	-0.0468878	0.000480905	0.00685269	-0.000836991	4.54696	0.918332	0.0427245	0.897399	0.208013
2.34	2.22642	1.22594	0.595927	2.41558	1.35331	0.645092	-0.245945	0.0128819	-0.0502369	0.000536144	0.00658667	-0.000833273	4.53606	0.912085	0.0536126	0.890585	0.212369
2.36	2.24141	1.23611	0.597227	2.42973	1.364	0.649384	-0.245416	0.0129815	-0.0534567	0.000588	0.00630224	-0.000830915	4.52561	0.905578	0.0650197	0.883745	0.216833
2.38	2.25627	1.24622	0.598764	2.44373	1.37468	0.653766	-0.244882	0.0130485	-0.0565383	0.000637129	0.00600414	-0.000829451	4.51563	0.898819	0.07684	0.87688	0.221407
2.4	2.27101	1.25627	0.600543	2.45757	1.38534	0.658241	-0.244347	0.0130873	-0.0594764	0.000682727	0.00569683	-0.000829224	4.50614	0.891827	0.088959	0.869992	0.226096
2.42	2.2856	1.26627	0.602569	2.47126	1.39597	0.66281	-0.243815	0.0131021	-0.062267	0.000725806	0.00538456	-0.000829984	4.49714	0.884623	0.101277	0.863082	0.230903
2.44	2.30006	1.27621	0.604843	2.48479	1.40658	0.667478	-0.243291	0.0130967	-0.0649086	0.000766292	0.00507175	-0.00083182	4.48864	0.87723	0.113698	0.856151	0.235832
2.46	2.31436	1.2861	0.607366	2.49816	1.41717	0.672245	-0.242777	0.0130758	-0.0674016	0.000803709	0.00476195	-0.000834547	4.48062	0.869679	0.126137	0.8492	0.240886
2.48	2.32852	1.29594	0.610136	2.51136	1.42773	0.677114	-0.242277	0.0130434	-0.0697483	0.000838816	0.00445951	-0.000838384	4.47308	0.861999	0.138502	0.84223	0.24607
2.5	2.34252	1.30573	0.613151	2.52441	1.43828	0.682088	-0.241792	0.0130031	-0.0719525	0.000871778	0.00416678	-0.000842877	4.466	0.854217	0.150741	0.835242	0.251388
2.52	2.35637	1.31547	0.616406	2.5373	1.4488	0.68717	-0.241323	0.0129595	-0.0740198	0.000902459	0.00388771	-0.000848457	4.45936	0.84637	0.162769	0.828238	0.256843
2.54	2.37005	1.32516	0.619897	2.55002	1.45929	0.692363	-0.240873	0.0129162	-0.075957	0.000930801	0.00362496	-0.000854909	4.45313	0.838486	0.174533	0.821219	0.262441
2.56	2.38357	1.33482	0.623616	2.56258	1.46976	0.697669	-0.240441	0.0128764	-0.0777724	0.000957534	0.00338024	-0.00086236	4.44728	0.830591	0.185997	0.814186	0.268185
2.58	2.39693	1.34442	0.627559	2.57498	1.48021	0.703091	-0.240027	0.0128437	-0.0794749	0.000982568	0.00315658	-0.000870645	4.44178	0.822715	0.197105	0.80714	0.27408
2.6	2.41012	1.35399	0.631715	2.58721	1.49064	0.708633	-0.239629	0.0128212	-0.0810747	0.00100647	0.00295508	-0.000879876	4.4366	0.814882	0.207833	0.800083	0.280132
2.62	2.42315	1.36353	0.636078	2.59928	1.50104	0.714298	-0.239247	0.0128117	-0.0825825	0.0010296	0.00277754	-0.000889987	4.43169	0.807114	0.218151	0.793017	0.286344
2.64	2.43601	1.37302	0.640639	2.61118	1.51142	0.720088	-0.238879	0.0128182	-0.0840099	0.00105087	0.00262578	-0.000901192	4.42701	0.799438	0.228029	0.785942	0.292722
2.66	2.44871	1.38249	0.645388	2.62291	1.52177	0.726008	-0.238523	0.0128429	-0.085369	0.00107193	0.00250002	-0.000913218	4.42253	0.791867	0.237464	0.77886	0.299271
2.68	2.46124	1.39193	0.650317	2.63448	1.5321	0.73206	-0.238176	0.0128874	-0.086672	0.00109193	0.002401	-0.0009261	4.41819	0.784419	0.246454	0.771772	0.305997
2.7	2.47361	1.40134	0.655417	2.64587	1.54241	0.738249	-0.237835	0.012954	-0.0879316	0.00111209	0.00232914	-0.000940181	4.41396	0.777105	0.254991	0.764681	0.312903
2.72	2.48582	1.41072	0.660678	2.6571	1.55269	0.744577	-0.237498	0.0130447	-0.0891604	0.00113253	0.00228521	-0.00095515	4.40979	0.769942	0.263069	0.757587	0.319997
2.74	2.49787	1.42009	0.666093	2.66816	1.56294	0.75105	-0.23716	0.0131602	-0.0903715	0.00115272	0.00226851	-0.000971198	4.40564	0.762937	0.270713	0.750493	0.327284
2.76	2.50976	1.42943	0.671651	2.67904	1.57317	0.75767	-0.23682	0.013302	-0.0915775	0.00117323	0.00227913	-0.000988252	4.40145	0.7561	0.277929	0.743399	0.334769
2.78	2.52149	1.43876	0.677346	2.68976	1.58338	0.764442	-0.236473	0.0134711	-0.0927908	0.00119427	0.00231678	-0.00100629	4.3972	0.749441	0.284732	0.736308	0.342458
2.8	2.53307	1.44807	0.683169	2.7003	1.59356	0.77137	-0.236115	0.0136676	-0.094024	0.00121611	0.00237994	-0.00102545	4.39283	0.742959	0.291165	0.729221	0.350357
